reference_id	ref_gene_id	ref_gene_name	SRR2753092	SRR2753098	SRR2753106	SRR2753116
ENST00000534145.1	ENSG00000185187.13	SIGIRR	0	0	0.150799	0
ENST00000532202.1	ENSG00000177156.11	TALDO1	0	0	0.602413	0
ENST00000528816.1	ENSG00000183020.14	AP2A2	0	0	0.075084	0.204531
ENST00000621902.1	ENSG00000276015.1	ENSG10010135899.1	0	0	11.122388	12.835262
ENST00000531479.1	ENSG00000254443.1	RP11-304C12.3	0	0	0.057896	0
ENST00000531336.1	ENSG00000166311.10	SMPD1	0	0	0.065162	0
ENST00000429814.3	ENSG00000258659.7	TRIM34	0	0	7.828525	0
ENST00000495668.1	ENSG00000258659.7	TRIM34	0	0	0.113346	0
ENST00000433961.5	ENSG00000132256.20	TRIM5	0	0	2.800316	0
ENST00000492086.5	ENSG00000132256.20	TRIM5	0	0	0.032463	0
ENST00000465634.5	ENSG00000132256.20	TRIM5	0	0	1.371424	0
ENST00000355260.7	ENSG00000110713.17	NUP98	0	0	0.819708	0
ENST00000526352.5	ENSG00000132275.11	RRP8	0	0	0.399227	0
ENST00000529271.5	ENSG00000166405.15	RIC3	0	0	2.038909	0
ENST00000444064.6	ENSG00000130413.15	STK33	0	0	1.313981	0
ENST00000529057.1	ENSG00000166436.17	TRIM66	0	0	0.36399	0
ENST00000525981.1	ENSG00000166441.13	RPL27A	0	0	0.175178	0
ENST00000534102.1	ENSG00000133794.20	ARNTL	0	0	0.1325	0
ENST00000516182.1	ENSG00000251991.1	RNU7-49P	0	0	0.331948	0
ENST00000530702.2	ENSG00000110321.19	EIF4G2	0	0	0.011742	0
ENST00000364716.1	ENSG00000201586.1	RNU6-593P	0	0	0.860316	0.561161
ENST00000527735.1	ENSG00000070081.17	NUCB2	0	0	0.071151	0
ENST00000603468.1	ENSG00000270607.1	NAV2-AS6	0	0	0.082674	0.013622
ENST00000530951.2	ENSG00000129158.11	SERGEF	0	0	0.089144	0
ENST00000540430.5	ENSG00000134333.14	LDHA	0	0	0.228002	0
ENST00000379412.9	ENSG00000134333.14	LDHA	0	0	38.293716	0
ENST00000528701.6	ENSG00000246225.7	RP11-17A1.3	0	0	0.566088	0
ENST00000661691.1	ENSG00000246225.7	RP11-17A1.3	0	0	1.645791	0
ENST00000474589.1	ENSG00000240881.1	RP11-713P14.1	0	0	0.007964	0
ENST00000426618.3	ENSG00000273908.1	ENSG10010138329.1	0	0	0.480472	0
ENST00000650167.2	ENSG00000060749.16	QSER1	0	0	2.730204	0
ENST00000399302.7	ENSG00000060749.16	QSER1	0	0	2.636731	0
ENST00000448981.6	ENSG00000110429.14	FBXO3	0	0	5.447711	0
ENST00000395700.4	ENSG00000149084.13	HSD17B12	0	0	1.185279	0
ENST00000532018.1	ENSG00000086205.18	FOLH1	0	0	1.412626	0
ENST00000525205.5	ENSG00000134802.18	SLC43A3	0	0	3.235308	0
ENST00000378460.6	ENSG00000030066.13	NUP160	0	0	12.494168	0
ENST00000528071.5	ENSG00000030066.13	NUP160	0	0	2.510007	0
ENST00000529722.1	ENSG00000255303.2	OR5BA1P	0	0	0.0724	0
ENST00000529915.1	ENSG00000110031.13	LPXN	0	0	2.395942	0
ENST00000426142.6	ENSG00000198561.16	CTNND1	0	0	12.910082	0
ENST00000529986.5	ENSG00000198561.16	CTNND1	0	0	7.899004	0
ENST00000534579.5	ENSG00000198561.16	CTNND1	0	0	0.131309	0
ENST00000529618.5	ENSG00000189057.11	FAM111B	0	0	0.118738	0
ENST00000343597.4	ENSG00000189057.11	FAM111B	0	0	6.889854	0
ENST00000675806.2	ENSG00000166801.17	FAM111A	0	0	1.025358	0
ENST00000676340.1	ENSG00000166801.17	FAM111A	0	0	1.973635	0
ENST00000527629.6	ENSG00000166801.17	FAM111A	0	0	0.029973	0
ENST00000534310.5	ENSG00000166927.13	MS4A7	0	0	0.365852	0.736977
ENST00000474684.1	ENSG00000149532.16	CPSF7	0	0	0.086265	0
ENST00000305885.3	ENSG00000168496.4	FEN1	0	0	20.286875	0
ENST00000535307.1	ENSG00000168496.4	FEN1	0	0	2.421965	36.010956
ENST00000518606.5	ENSG00000134824.14	FADS2	0	0	6.249728	5.300785
ENST00000308774.6	ENSG00000173113.7	TRMT112	0	0	1.962583	0
ENST00000604083.1	ENSG00000271100.1	RP11-697H9.5	0	0	0.963167	0
ENST00000532583.1	ENSG00000162222.14	TTC9C	0	0	0.89065	0
ENST00000384756.1	ENSG00000277194.1	SNORD22	0	0	0.008259	0.007934
ENST00000615369.1	ENSG00000276918.1	Metazoa_SRP	0	0	0.759693	0
ENST00000533166.5	ENSG00000175334.8	BANF1	0	0	4.381632	6.008036
ENST00000355274.4	ENSG00000254984.1	FTLP6	0	0	0.647305	0
ENST00000526718.1	ENSG00000173715.18	C11orf80	0	0	0.577008	0
ENST00000358239.8	ENSG00000172531.16	PPP1CA	0	0	0.635484	0
ENST00000528260.1	ENSG00000254792.1	RP11-119D9.4	0	0	0.290175	0
ENST00000618925.1	ENSG00000251562.8	MALAT1	0	0	0.005769	0
ENST00000530730.1	ENSG00000110721.12	CHKA	0	0	2.16352	0
ENST00000512200.1	ENSG00000250508.1	LINC02701	0	0	2.531737	0
ENST00000539414.5	ENSG00000149716.13	LTO1	0	0	0.165027	0
ENST00000542341.1	ENSG00000149716.13	LTO1	0	0	3.241003	0
ENST00000355486.3	ENSG00000149716.13	LTO1	0	0	0.136718	0
ENST00000528743.4	ENSG00000254997.4	KRTAP5-9	0	0	0.119592	0.219571
ENST00000398531.3	ENSG00000204572.10	KRTAP5-10	0	0	0.085867	0
ENST00000528635.5	ENSG00000110075.15	PPP6R3	0	0	0.192231	0
ENST00000383911.1	ENSG00000206638.1	RNU6-672P	0	0	1.372634	0.813301
ENST00000524889.1	ENSG00000254974.1	RP11-702H23.2	0	0	0.430087	0.368741
ENST00000314282.7	ENSG00000175581.14	MRPL48	0	0	0.342648	0
ENST00000524752.1	ENSG00000077514.9	POLD3	0	0	0.224535	0
ENST00000356136.8	ENSG00000198382.9	UVRAG	0	0	7.857128	0
ENST00000524767.5	ENSG00000158636.16	EMSY	0	0	0.563381	0
ENST00000525919.5	ENSG00000158636.16	EMSY	0	0	0.36383	0
ENST00000525038.5	ENSG00000158636.16	EMSY	0	0	0.548198	0
ENST00000531793.1	ENSG00000158636.16	EMSY	0	0	2.375583	0
ENST00000664831.1	ENSG00000251323.3	LINC02728	0	0	1.58903	0
ENST00000329143.4	ENSG00000165490.13	DDIAS	0	0	1.744338	0
ENST00000528156.1	ENSG00000246067.8	RAB30-DT	0	0	0.450023	0
ENST00000658917.1	ENSG00000246067.8	RAB30-DT	0	0	0.107023	0
ENST00000526731.5	ENSG00000137494.14	ANKRD42	0	0	0.24098	0
ENST00000630913.2	ENSG00000073921.18	PICALM	0	0	1.902854	0
ENST00000532041.5	ENSG00000073921.18	PICALM	0	0	0.05856	0
ENST00000534163.1	ENSG00000255222.1	SETP17	0	0	0.070991	0
ENST00000531800.1	ENSG00000166575.17	TMEM135	0	0	0.010283	0
ENST00000540232.5	ENSG00000166012.17	TAF1D	0	0	8.080905	0
ENST00000527169.5	ENSG00000166012.17	TAF1D	0	0	0.581029	0
ENST00000617482.4	ENSG00000182919.15	C11orf54	0	0	2.276869	0
ENST00000531650.5	ENSG00000182919.15	C11orf54	0	0	0.007167	0
ENST00000603676.1	ENSG00000270689.1	BUD13P1	0	0	0.003456	0
ENST00000644686.1	ENSG00000149231.16	CCDC82	0	0	0.280412	0
ENST00000530203.2	ENSG00000149231.16	CCDC82	0	0	0.24371	0
ENST00000680979.1	ENSG00000149231.16	CCDC82	0	0	0.098008	0
ENST00000645500.1	ENSG00000149231.16	CCDC82	0	0	0.162751	0
ENST00000423339.2	ENSG00000149231.16	CCDC82	0	0	1.292956	0
ENST00000644312.1	ENSG00000149231.16	CCDC82	0	0	0.154221	0
ENST00000680049.1	ENSG00000149231.16	CCDC82	0	0	0.375997	0
ENST00000532184.1	ENSG00000137672.13	TRPC6	0	0	0.107328	0
ENST00000536839.1	ENSG00000077458.13	FAM76B	0	0	1.199483	2.802377
ENST00000263464.9	ENSG00000023445.16	BIRC3	0	0	22.398825	0
ENST00000613397.4	ENSG00000110330.9	BIRC2	0	0	6.232413	8.190009
ENST00000527910.5	ENSG00000110330.9	BIRC2	0	0	3.778472	3.790662
ENST00000532655.1	ENSG00000255417.1	MTCO2P15	0	0	0.088415	0.265314
ENST00000532439.5	ENSG00000137752.24	CASP1	0	0	0.229928	0
ENST00000530788.1	ENSG00000170903.11	MSANTD4	0	0	0.127508	0
ENST00000604700.1	ENSG00000271390.1	RP11-89C3.3	0	0	0.140605	0.348791
ENST00000529672.1	ENSG00000137713.16	PPP2R1B	0	0	0.603819	0.645801
ENST00000532425.6	ENSG00000086848.15	ALG9	0	0	0.3015	0
ENST00000200135.8	ENSG00000086827.9	ZW10	0	0	0.220543	0
ENST00000541631.1	ENSG00000256533.1	RP11-212D19.5	0	0	0.067073	0
ENST00000527356.1	ENSG00000186166.9	CENATAC	0	0	3.370393	0
ENST00000410317.1	ENSG00000222249.1	RNU6-262P	0	0	0.612906	0
ENST00000529668.1	ENSG00000255377.1	DUXAP5	0	0	1.305087	0
ENST00000533261.5	ENSG00000160593.19	JAML	0	0	2.068165	0
ENST00000649690.1	ENSG00000118058.23	KMT2A	0	0	0.052531	0
ENST00000420751.3	ENSG00000118058.23	KMT2A	0	0	0.00479	0
ENST00000603448.1	ENSG00000271022.1	RP11-142I2.1	0	0	0.719793	0
ENST00000526629.1	ENSG00000120458.13	MSANTD2	0	0	1.752571	0
ENST00000344762.6	ENSG00000149548.15	CCDC15	0	0	2.318591	0
ENST00000410365.1	ENSG00000222297.1	RNU6-1156P	0	0	2.712919	0
ENST00000531491.5	ENSG00000134910.14	STT3A	0	0	0.968605	0
ENST00000529886.1	ENSG00000134910.14	STT3A	0	0	1.969109	0
ENST00000629441.1	ENSG00000280832.1	GSEC	0	0	3.096875	4.271808
ENST00000533050.6	ENSG00000197798.9	FAM118B	0	0	9.044345	0
ENST00000527247.5	ENSG00000197798.9	FAM118B	0	0	0.098925	0
ENST00000469306.3	ENSG00000240098.3	RN7SL351P	0	0	0.384757	0
ENST00000531935.1	ENSG00000197798.9	FAM118B	0	0	3.230265	0
ENST00000535376.5	ENSG00000002016.18	RAD52	0	0	4.708388	0
ENST00000646756.1	ENSG00000255920.3	CCND2-AS1	0	0	0.101998	0
ENST00000352618.9	ENSG00000111247.15	RAD51AP1	0	0	13.255019	0
ENST00000536117.5	ENSG00000111247.15	RAD51AP1	0	0	0.007589	0
ENST00000535406.5	ENSG00000111665.12	CDCA3	0	0	1.713519	0
ENST00000415834.5	ENSG00000010626.15	LRRC23	0	0	0.204712	0
ENST00000606539.1	ENSG00000271969.1	U47924.29	0	0	0.203702	0
ENST00000363475.2	ENSG00000200345.2	RNU6-485P	0	0	0.209829	0
ENST00000544289.1	ENSG00000139192.12	TAPBPL	0	0	0.511107	0
ENST00000444704.5	ENSG00000111653.20	ING4	0	0	0.13535	0
ENST00000486749.5	ENSG00000059804.16	SLC2A3	0	0	11.365835	0
ENST00000446809.2	ENSG00000166523.8	CLEC4E	0	0	0.059753	0
ENST00000420514.6	ENSG00000226711.7	FAM66C	0	0	0.834963	0
ENST00000667950.1	ENSG00000245105.4	A2M-AS1	0	0	3.535091	0
ENST00000648157.1	ENSG00000245105.4	A2M-AS1	0	0	0.203368	0
ENST00000427111.4	ENSG00000237248.5	LINC00987	0	0	1.87901	0
ENST00000535829.6	ENSG00000166532.16	RIMKLB	0	0	3.39352	0
ENST00000240687.2	ENSG00000121377.2	TAS2R7	0	0	0.129739	0
ENST00000545258.1	ENSG00000255882.1	RP11-290C10.1	0	0	7.804157	0
ENST00000565533.1	ENSG00000121335.12	PRB2	0	0	0.771779	0.870231
ENST00000453927.2	ENSG00000237303.2	HIGD1AP8	0	0	0.693082	0.282313
ENST00000539285.2	ENSG00000111215.12	PRR4	0	0	3.163629	0
ENST00000546357.1	ENSG00000134531.10	EMP1	0	0	1.862884	2.451561
ENST00000603161.1	ENSG00000270296.1	STX8P1	0	0	0.252978	0
ENST00000261349.9	ENSG00000070018.9	LRP6	0	0	8.401457	0
ENST00000362681.1	ENSG00000199551.1	RNU6-545P	0	0	0.56669	0
ENST00000539057.1	ENSG00000171681.13	ATF7IP	0	0	0.018764	0
ENST00000541380.5	ENSG00000111348.9	ARHGDIB	0	0	0.886878	0
ENST00000543888.1	ENSG00000111731.13	C2CD5	0	0	0.297842	0
ENST00000535139.5	ENSG00000134548.11	SPX	0	0	0.151646	0
ENST00000671733.1	ENSG00000139163.16	ETNK1	0	0	0.371571	0
ENST00000266517.9	ENSG00000139163.16	ETNK1	0	0	5.580211	0
ENST00000538746.1	ENSG00000256079.1	FAM133GP	0	0	0.012511	0
ENST00000261192.12	ENSG00000060982.15	BCAT1	0	0	29.813997	0
ENST00000538118.5	ENSG00000060982.15	BCAT1	0	0	1.046838	0
ENST00000539780.5	ENSG00000060982.15	BCAT1	0	0	0.696294	0
ENST00000621404.1	ENSG00000278095.1	RP11-283G6.6	0	0	0.246956	0.304276
ENST00000545303.5	ENSG00000064115.11	TM7SF3	0	0	0.008051	0
ENST00000535819.1	ENSG00000064115.11	TM7SF3	0	0	0.007136	0
ENST00000539176.1	ENSG00000087448.11	KLHL42	0	0	0.215937	0
ENST00000266483.7	ENSG00000139133.7	ALG10	0	0	12.140626	0
ENST00000551855.1	ENSG00000139117.14	CPNE8	0	0	0.622457	0
ENST00000552175.1	ENSG00000257858.1	MTND1P24	0	0	0.082575	0.202145
ENST00000416848.6	ENSG00000129317.15	PUS7L	0	0	5.433017	0
ENST00000551923.5	ENSG00000129317.15	PUS7L	0	0	1.962271	0
ENST00000548007.1	ENSG00000257864.1	RP11-46I1.2	0	0	0.450602	0.303744
ENST00000549512.1	ENSG00000167528.13	ZNF641	0	0	1.570437	1.565695
ENST00000536549.5	ENSG00000177981.11	ASB8	0	0	9.96773	0
ENST00000540782.1	ENSG00000177981.11	ASB8	0	0	0.165282	0
ENST00000384736.1	ENSG00000207467.1	Y_RNA	0	0	0.317714	0
ENST00000444214.6	ENSG00000134285.11	FKBP11	0	0	4.133207	0
ENST00000684755.1	ENSG00000167548.17	KMT2D	0	0	0.078873	0
ENST00000479608.5	ENSG00000189079.17	ARID2	0	0	5.914205	0
ENST00000552208.1	ENSG00000257730.1	LSM6P2	0	0	0.375253	0
ENST00000549534.1	ENSG00000135451.13	TROAP	0	0	0.307797	0
ENST00000551016.5	ENSG00000161800.13	RACGAP1	0	0	13.520617	0
ENST00000552045.1	ENSG00000050405.13	LIMA1	0	0	0.01949	0.30878
ENST00000549824.1	ENSG00000257675.1	BTBD10P1	0	0	0.302374	0.51493
ENST00000551231.1	ENSG00000110911.17	SLC11A2	0	0	0.022753	0
ENST00000546992.5	ENSG00000050426.16	LETMD1	0	0	0.282091	0
ENST00000551261.5	ENSG00000050426.16	LETMD1	0	0	0.009085	0
ENST00000603864.5	ENSG00000170545.17	SMAGP	0	0	1.408164	0
ENST00000551318.1	ENSG00000170421.12	KRT8	0	0	0.511363	0
ENST00000549077.5	ENSG00000063046.18	EIF4B	0	0	6.666833	0
ENST00000550025.1	ENSG00000063046.18	EIF4B	0	0	0.477372	0
ENST00000628881.2	ENSG00000123349.15	PFDN5	0	0	2.477273	0
ENST00000614691.1	ENSG00000170439.7	METTL7B	0	0	0	0
ENST00000394252.4	ENSG00000170439.7	METTL7B	0	0	1.707481	0
ENST00000524668.5	ENSG00000135426.16	TESPA1	0	0	0.483321	0
ENST00000511854.1	ENSG00000123415.16	SMUG1	0	0	1.879275	0
ENST00000617433.1	ENSG00000276727.1	RP11-123K3.9	0	0	0.076067	0
ENST00000550567.1	ENSG00000257288.1	RP11-557F20.2	0	0	0.118004	0
ENST00000546952.1	ENSG00000135407.10	AVIL	0	0	2.315353	0
ENST00000548479.1	ENSG00000065357.20	DGKA	0	0	0.718922	0
ENST00000550519.5	ENSG00000139613.12	SMARCC2	0	0	12.978334	0
ENST00000552656.5	ENSG00000181852.18	RNF41	0	0	0.203411	0
ENST00000549348.1	ENSG00000135473.15	PAN2	0	0	0.057357	0
ENST00000516397.1	ENSG00000252206.1	RNU7-40P	0	0	0.087702	0
ENST00000553222.1	ENSG00000076108.12	BAZ2A	0	0	0.002896	0
ENST00000538086.5	ENSG00000184575.12	XPOT	0	0	0.04428	0
ENST00000399333.4	ENSG00000175782.11	SLC35E3	0	0	0.080116	0.112139
ENST00000535812.1	ENSG00000155957.18	TMBIM4	0	0	3.129113	0
ENST00000548020.5	ENSG00000127337.7	YEATS4	0	0	0.172019	0
ENST00000622965.1	ENSG00000279551.1	RP11-588G21.1	0	0	0.099849	0.062338
ENST00000550603.1	ENSG00000177425.11	PAWR	0	0	0.961287	0
ENST00000550510.5	ENSG00000058272.19	PPP1R12A	0	0	0.013119	0
ENST00000550298.1	ENSG00000127720.8	METTL25	0	0	0.100256	0
ENST00000551915.5	ENSG00000179104.9	TMTC2	0	0	0.459164	0
ENST00000548305.5	ENSG00000179104.9	TMTC2	0	0	0.227176	0
ENST00000547773.5	ENSG00000187109.15	NAP1L1	0	0	0.253987	0
ENST00000550934.5	ENSG00000187109.15	NAP1L1	0	0	0.086913	0
ENST00000549790.1	ENSG00000102189.17	EEA1	0	0	0.291748	0
ENST00000549504.1	ENSG00000139323.14	POC1B	0	0	0.056489	0
ENST00000552563.1	ENSG00000139323.14	POC1B	0	0	0.034764	0
ENST00000549490.1	ENSG00000177889.10	UBE2N	0	0	0.029883	0
ENST00000552938.1	ENSG00000198015.14	MRPL42	0	0	4.664696	0
ENST00000548858.1	ENSG00000258271.1	RP11-356O22.4	0	0	0.319806	0.404795
ENST00000548294.1	ENSG00000257360.1	RP11-74K11.1	0	0	0.112763	0
ENST00000550080.5	ENSG00000136040.9	PLXNC1	0	0	0.166138	0
ENST00000547611.5	ENSG00000028203.18	VEZT	0	0	0.124323	0
ENST00000549624.5	ENSG00000028203.18	VEZT	0	0	1.010738	0
ENST00000429527.6	ENSG00000139350.12	NEDD1	0	0	1.546443	0
ENST00000557400.5	ENSG00000139350.12	NEDD1	0	0	0.244174	0
ENST00000552237.1	ENSG00000136014.12	USP44	0	0	0.440468	0
ENST00000546491.1	ENSG00000120868.14	APAF1	0	0	0.284138	0
ENST00000548067.1	ENSG00000139354.11	GAS2L3	0	0	0.019688	0
ENST00000188312.7	ENSG00000075089.10	ACTR6	0	0	4.237925	0
ENST00000548180.5	ENSG00000075089.10	ACTR6	0	0	0.368418	0
ENST00000552064.5	ENSG00000075089.10	ACTR6	0	0	1.170802	0
ENST00000543021.5	ENSG00000075188.9	NUP37	0	0	0.311277	0
ENST00000229266.8	ENSG00000111666.11	CHPT1	0	0	5.520497	0
ENST00000549066.1	ENSG00000136048.14	DRAM1	0	0	2.403499	0
ENST00000542923.1	ENSG00000120860.11	WASHC3	0	0	0.095788	0
ENST00000280749.5	ENSG00000151131.11	C12orf45	0	0	0.003109	0
ENST00000549573.5	ENSG00000136044.12	APPL2	0	0	0.011068	0
ENST00000443585.6	ENSG00000235162.9	C12orf75	0	0	8.353755	0
ENST00000551756.1	ENSG00000111785.21	RIC8B	0	0	0.06828	0
ENST00000549798.1	ENSG00000136011.15	STAB2	0	0	0.307686	0
ENST00000680242.1	ENSG00000166598.16	HSP90B1	0	0	0.084047	0
ENST00000542926.5	ENSG00000139372.15	TDG	0	0	0.771066	0
ENST00000531691.5	ENSG00000198431.16	TXNRD1	0	0	0.029946	0
ENST00000549599.1	ENSG00000257426.1	RP11-554D14.3	0	0	1.193012	1.466682
ENST00000410228.1	ENSG00000222160.1	Y_RNA	0	0	1.439215	0
ENST00000261401.8	ENSG00000110880.11	CORO1C	0	0	34.038278	0
ENST00000551059.1	ENSG00000110880.11	CORO1C	0	0	0.150444	0
ENST00000552912.5	ENSG00000122970.16	IFT81	0	0	7.17669	0
ENST00000550748.1	ENSG00000122970.16	IFT81	0	0	0.002973	0
ENST00000550228.5	ENSG00000111231.9	GPN3	0	0	0.148733	0
ENST00000389154.7	ENSG00000204842.18	ATXN2	0	0	0.239626	0.584698
ENST00000645162.1	ENSG00000204842.18	ATXN2	0	0	6.27114	0
ENST00000607576.1	ENSG00000272215.1	U7	0	0	0.579113	0
ENST00000550543.1	ENSG00000186815.13	TPCN1	0	0	0.002367	0
ENST00000680934.1	ENSG00000089127.15	OAS1	0	0	1.230977	0
ENST00000679494.1	ENSG00000089127.15	OAS1	0	0	0.509517	0
ENST00000261745.9	ENSG00000111300.10	NAA25	0	0	9.276524	0
ENST00000552527.5	ENSG00000111300.10	NAA25	0	0	1.15903	0
ENST00000363265.1	ENSG00000200135.1	Y_RNA	0	0	0.37254	0
ENST00000550238.1	ENSG00000089009.16	RPL6	0	0	0.301812	0
ENST00000551041.6	ENSG00000089009.16	RPL6	0	0	2.234153	0
ENST00000530818.1	ENSG00000179295.18	PTPN11	0	0	1.29484	0
ENST00000364512.1	ENSG00000201382.1	RNU6-558P	0	0	0.314828	0
ENST00000678155.1	ENSG00000122966.17	CIT	0	0	0.027301	0.892777
ENST00000550296.5	ENSG00000089157.16	RPLP0	0	0	0.011317	0
ENST00000361234.9	ENSG00000170633.16	RNF34	0	0	2.696459	0
ENST00000556562.1	ENSG00000170633.16	RNF34	0	0	0.347612	0
ENST00000363925.1	ENSG00000200795.1	RNU4-1	0	0	0.384812	0
ENST00000413266.6	ENSG00000022840.17	RNF10	0	0	0.880236	0
ENST00000537740.1	ENSG00000022840.17	RNF10	0	0	0.284546	0
ENST00000535656.1	ENSG00000110917.8	MLEC	0	0	0.199381	0
ENST00000621276.1	ENSG00000276188.1	RP11-173P15.10	0	0	0.681181	0.211222
ENST00000528880.3	ENSG00000255398.3	HCAR3	0	0	0.216739	0.028217
ENST00000371248.3	ENSG00000139722.7	VPS37B	0	0	1.571382	0
ENST00000543566.6	ENSG00000182196.14	ARL6IP4	0	0	0.016562	0
ENST00000453766.7	ENSG00000182196.14	ARL6IP4	0	0	0.080665	0
ENST00000392435.7	ENSG00000182196.14	ARL6IP4	0	0	0.027417	0
ENST00000253233.6	ENSG00000130921.9	C12orf65	0	0	2.359499	4.498179
ENST00000546132.2	ENSG00000130921.9	C12orf65	0	0	0.132215	0.69974
ENST00000544890.1	ENSG00000111328.7	CDK2AP1	0	0	0.376962	0
ENST00000535979.5	ENSG00000111328.7	CDK2AP1	0	0	41.525341	0
ENST00000611714.1	ENSG00000274695.1	RP11-21K12.3	0	0	0.375956	0
ENST00000516319.1	ENSG00000252128.1	SNORD27	0	0	0.506724	0
ENST00000337963.9	ENSG00000132950.19	ZMYM5	0	0	2.870111	0
ENST00000382909.5	ENSG00000132950.19	ZMYM5	0	0	2.2041	0
ENST00000535942.5	ENSG00000132950.19	ZMYM5	0	0	1.786142	0
ENST00000382907.8	ENSG00000132950.19	ZMYM5	0	0	0.145849	0
ENST00000495534.1	ENSG00000132950.19	ZMYM5	0	0	0.105504	0
ENST00000422350.1	ENSG00000231650.1	RFESDP1	0	0	0.223219	0
ENST00000635091.1	ENSG00000283075.1	RP11-124N19.4	0	0	0.901141	0
ENST00000314759.6	ENSG00000165480.16	SKA3	0	0	5.753659	0
ENST00000400018.7	ENSG00000165480.16	SKA3	0	0	4.385309	0
ENST00000298260.8	ENSG00000165480.16	SKA3	0	0	0.109178	0
ENST00000465471.5	ENSG00000165480.16	SKA3	0	0	0.258062	0
ENST00000479790.2	ENSG00000165487.14	MICU2	0	0	3.764995	0
ENST00000465820.6	ENSG00000132964.12	CDK8	0	0	0.130183	0
ENST00000473558.5	ENSG00000122026.11	RPL21	0	0	0.203633	0
ENST00000483765.5	ENSG00000122026.11	RPL21	0	0	0.031495	0
ENST00000485756.1	ENSG00000122026.11	RPL21	0	0	0.036537	0
ENST00000399696.3	ENSG00000186184.19	POLR1D	0	0	5.998834	0
ENST00000445273.6	ENSG00000120694.20	HSPH1	0	0	0.918985	0
ENST00000630972.2	ENSG00000120694.20	HSPH1	0	0	17.058321	0
ENST00000629751.1	ENSG00000120694.20	HSPH1	0	0	3.032269	0
ENST00000420210.6	ENSG00000238121.6	LINC00426	0	0	0.654532	0
ENST00000657545.1	ENSG00000238121.6	LINC00426	0	0	0.420399	0
ENST00000612824.1	ENSG00000277386.1	RP11-141M1.4	0	0	0.143778	0
ENST00000379864.6	ENSG00000242715.8	CCDC169	0	0	0.194451	0
ENST00000239860.10	ENSG00000242715.8	CCDC169	0	0	0.014188	0
ENST00000486683.5	ENSG00000242715.8	CCDC169	0	0	0.327567	0
ENST00000355182.8	ENSG00000133104.14	SPART	0	0	2.066579	0
ENST00000482146.1	ENSG00000133104.14	SPART	0	0	1.084594	0
ENST00000679837.1	ENSG00000120697.10	ALG5	0	0	1.496888	0
ENST00000468017.1	ENSG00000120685.20	PROSER1	0	0	0.117613	0
ENST00000460842.5	ENSG00000102804.15	TSC22D1	0	0	3.304096	0
ENST00000486464.1	ENSG00000102804.15	TSC22D1	0	0	1.013285	0
ENST00000497558.5	ENSG00000133114.18	GPALPP1	0	0	9.296027	0
ENST00000473119.1	ENSG00000133114.18	GPALPP1	0	0	0.17658	0
ENST00000400405.4	ENSG00000215475.5	SIAH3	0	0	0.53194	0
ENST00000470308.1	ENSG00000123200.17	ZC3H13	0	0	0.511728	1.401299
ENST00000612998.1	ENSG00000102468.11	HTR2A	0	0	0.051527	0.161471
ENST00000493152.6	ENSG00000136143.16	SUCLA2	0	0	0.620966	0
ENST00000496952.5	ENSG00000102543.14	CDADC1	0	0	0.027125	0
ENST00000258646.3	ENSG00000136144.12	RCBTB1	0	0	1.039254	0
ENST00000476666.5	ENSG00000102786.15	INTS6	0	0	0.043076	0
ENST00000577728.1	ENSG00000266611.1	MIR4703	0	0	0.130258	0
ENST00000620994.1	ENSG00000275559.1	ENSG10010139202.1	0	0	2.510689	0.746523
ENST00000645201.1	ENSG00000136104.21	RNASEH2B	0	0	2.897741	0
ENST00000615942.1	ENSG00000139734.19	DIAPH3	0	0	0.088229	0
ENST00000490903.5	ENSG00000136108.15	CKAP2	0	0	13.020942	0
ENST00000480747.1	ENSG00000136108.15	CKAP2	0	0	0.232343	0
ENST00000683187.1	ENSG00000273784.5	RP11-78J21.7	0	0	32.471882	0
ENST00000544246.5	ENSG00000184226.15	PCDH9	0	0	7.963088	0
ENST00000485987.1	ENSG00000136153.20	LMO7	0	0	0.180271	0
ENST00000533809.2	ENSG00000136153.20	LMO7	0	0	0.008636	0
ENST00000439608.1	ENSG00000231222.1	ARF4P4	0	0	0.318427	0
ENST00000498294.5	ENSG00000088451.11	TGDS	0	0	0.274266	0
ENST00000610286.1	ENSG00000278177.1	RP11-632L2.2	0	0	0.103355	0
ENST00000476866.5	ENSG00000102595.20	UGGT2	0	0	0.051889	0
ENST00000446770.1	ENSG00000232217.1	FTLP8	0	0	0.977534	0.651858
ENST00000489713.5	ENSG00000125247.16	TMTC4	0	0	2.104397	0
ENST00000462211.5	ENSG00000125247.16	TMTC4	0	0	0.545873	0
ENST00000397470.5	ENSG00000125245.14	GPR18	0	0	5.745139	0
ENST00000364375.1	ENSG00000201245.1	ENSG10010139403.1	0	0	0.545088	0
ENST00000458283.5	ENSG00000175198.17	PCCA	0	0	0.34984	0
ENST00000479435.1	ENSG00000102524.12	TNFSF13B	0	0	0.526911	0
ENST00000482038.1	ENSG00000150401.15	DCUN1D2	0	0	0.188537	0
ENST00000465938.5	ENSG00000150401.15	DCUN1D2	0	0	0.71407	0
ENST00000462877.5	ENSG00000150403.18	TMCO3	0	0	4.859029	0
ENST00000547616.2	ENSG00000257635.2	RP11-536C10.10	0	0	0.020385	0.124474
